ticker,year,roe
36328K,2022,0.06094267702061834
36328K,2023,-0.49093455175954925
26490K,2021,
26490K,2022,0.14072780308196742
26490K,2023,0.11812988104735238
005745,2021,
005745,2022,0.028355284937298126
005745,2023,0.0681801966511983
005965,2021,
005965,2022,0.0686031843060608
005965,2023,-0.007554295794220559
014285,2021,
014285,2022,0.13869085370105005
014285,2023,0.10092401615452681
014825,2021,
014825,2022,0.09935590289388077
014825,2023,0.08557699987034692
002995,2022,0.03897412278319976
002995,2023,0.0021848404388184256
004545,2021,
004545,2022,-0.012050629425887888
004545,2023,-0.1361922223594895
008355,2021,
008355,2022,0.09108221496065316
008355,2023,-0.0008649986260156451
000227,2022,-0.05125727661015757
000227,2023,-0.0627142288024644
002785,2021,
002785,2022,0.22053103797668455
002785,2023,0.18395794539651464
001525,2021,
001525,2022,-0.0056157832842046425
001525,2023,0.023147540207264544
004415,2021,
004415,2022,0.02386977371294899
004415,2023,-0.02080494950387097
011155,2021,
011155,2022,0.09803054108247033
011155,2023,0.05770007894952082
002787,2021,
002787,2022,0.22053103797668455
002787,2023,0.18395794539651464
014915,2021,
014915,2022,0.06424448737134279
014915,2023,-0.048392582109160795
001527,2021,
001527,2022,-0.0056157832842046425
001527,2023,0.023147540207264544
